model,manufacturer,gaming_adapt,operating_system,weight,RAM_memory_volume,CPU_speed,processor_generation,memory_type,storage_capacity,hard_drive_type,screen_size,screen_resolution,screen_type,display_refresh_rate,touch_screen,webcam,security_measures,low_price,high_price,average_price,Data_acquisition_date,comp_model_url,computer_entry_date,graphics_card,processor_type,series,wireless_network
  Asus Vivobook 15X OLED K3504VA-MA107 ,Asus,0,1,1.6,8.0,3.7,13.0,4,1000 ,1,15.6 ,2880x1620,2,120 ,0,1,0,3690.0,4012.0,3851.0,"(2023, 6, 10)",https://www.zap.co.il/model.aspx?modelid=1195150,2023,,,,
  Asus VivoBook S14 K3402ZA-KM335W ,Asus,0,0,1.5,16.0,3.5,12.0,4,1000 ,1,14 ,2880X1800,2,60 ,0,1,1,4600.0,5150.0,4875.0,"(2023, 6, 10)",https://www.zap.co.il/model.aspx?modelid=1173679,2022,,,,
  Asus Vivobook S15 OLED K5504VA-MA219W ,Asus,0,1,1.7,16.0,4.1,13.0,5,1000 ,1,15.6 ,2880x1620,2,60 ,0,1,1,5089.0,5726.0,5407.5,"(2023, 6, 10)",https://www.zap.co.il/model.aspx?modelid=1192684,2022,,,,
  Asus Vivobook 15 X1504VA-BQ005 ,Asus,0,1,1.7,16.0,3.4,13.0,4,512 ,1,15.6 ,1920x1080,2,60 ,0,1,0,2688.0,2989.0,2838.5,"(2023, 6, 10)",https://www.zap.co.il/model.aspx?modelid=1193081,2022,,,,
  Asus VivoBook 14 X1404ZA-NK115 ,Asus,0,1,1.4,8.0,3.3,12.0,4,256 ,1,14 ,1920x1080,3,60 ,0,1,0,1699.0,1878.0,1788.5,"(2023, 6, 10)",https://www.zap.co.il/model.aspx?modelid=1186817,2022,,,,
  Asus Vivobook 15 X1504VA-BQ006 ,Asus,0,1,1.7,8.0,3.3,13.0,4,256 ,1,15.6 ,1920x1080,2,60 ,0,1,0,2078.0,2290.0,2184.0,"(2023, 6, 10)",https://www.zap.co.il/model.aspx?modelid=1191535,2022,,,,
  Asus TUF Gaming F15 FX507VU4-LP076W ,Asus,1,1,2.2,32.0,4.1,13.0,4,1000 ,1,15.6 ,1920x1080,2,,0,1,0,6881.0,7893.0,7387.0,"(2023, 6, 10)",https://www.zap.co.il/model.aspx?modelid=1192567,2023,,,,
  Asus ExpertBook B1 B1500CEAE-BQ3109X ,Asus,0,1,1.73,16.0,2.8,11.0,4,1000 ,1,15.6 ,1920x1080,2,60 ,0,1,1,3584.0,4499.0,4041.5,"(2023, 6, 10)",https://www.zap.co.il/model.aspx?modelid=1149035,2022,,,,
  Asus ExpertBook B1 B1500CEAE-BQ2570R ,Asus,0,1,1.73,8.0,2.4,11.0,4,256 ,1,15.6 ,1920x1080,2,60 ,0,1,1,3311.0,3590.0,3450.5,"(2023, 6, 10)",https://www.zap.co.il/model.aspx?modelid=1137772,2022,,,,
  Asus VivoBook 15 X1504VA-BQ126W ,Asus,0,1,1.7,8.0,3.3,13.0,4,256 ,1,15.6 ,1920x1080,2,60 ,0,1,0,2331.0,2729.0,2530.0,"(2023, 6, 10)",https://www.zap.co.il/model.aspx?modelid=1193041,2022,,,,
  Asus VivoBook 15 X1504VA-BQ079W ,Asus,0,1,1.7,8.0,3.3,13.0,4,256 ,1,15.6 ,1920x1080,2,60 ,0,1,0,2445.0,2729.0,2587.0,"(2023, 6, 10)",https://www.zap.co.il/model.aspx?modelid=1193076,2022,,,,
  Asus ZenBook 14 UM425QA-KI206W ,Asus,0,1,1.3,16.0,3.3,4.0,4,1000 ,1,14 ,1920x1080,2,60 ,0,1,0,4378.0,5300.0,4839.0,"(2023, 6, 10)",https://www.zap.co.il/model.aspx?modelid=1178809,2022,,,,
  Asus ROG Zephyrus G14 GA402RK-L8160W ,Asus,1,1,1.7,32.0,4.9,5.0,,1000 ,1,14 ,2560x1600,3,60 ,0,1,0,8889.0,12024.0,10456.5,"(2023, 6, 10)",https://www.zap.co.il/model.aspx?modelid=1166901,2023,,,,
  Asus VivoBook 15 X1504VA-BQ141 ,Asus,0,1,1.7,16.0,3.7,13.0,4,512 ,1,15.6 ,1920x1080,2,,0,1,0,3152.0,3528.0,3340.0,"(2023, 6, 10)",https://www.zap.co.il/model.aspx?modelid=1192489,2022,,,,
  Asus Vivobook 14 X1404VA-EB132 ,Asus,0,1,1.4,16.0,3.4,13.0,4,512 ,1,14 ,1920x1080,1,60 ,0,1,0,2775.0,3429.0,3102.0,"(2023, 6, 10)",https://www.zap.co.il/model.aspx?modelid=1194723,2022,,,,
  Asus TUF Gaming F15 FX507VU4-LP001 ,Asus,1,1,2.2,32.0,3.7,13.0,4,512 ,1,15.6 ,1920x1080,3,,0,1,0,5695.0,6515.0,6105.0,"(2023, 6, 10)",https://www.zap.co.il/model.aspx?modelid=1191516,2022,,,,
  Asus ZenBook 14 UX435EG-AI525W ,Asus,0,1,1.29,8.0,2.4,11.0,4,512 ,1,14 ,1920x1080,2,60 ,1,1,1,3198.0,4290.0,3744.0,"(2023, 6, 10)",https://www.zap.co.il/model.aspx?modelid=1146952,2022,,,,
  Asus VivoBook 14 X1404ZA-NK112 ,Asus,0,0,1.4,16.0,3.3,12.0,4,512 ,1,14 ,1920x1080,2,60 ,0,1,0,2279.0,2605.0,2442.0,"(2023, 6, 10)",https://www.zap.co.il/model.aspx?modelid=1186337,2022,,,,
  Asus Vivobook 14 X1404VA-EB147W ,Asus,0,1,1.4,8.0,3.4,13.0,3,512 ,1,14 ,1920x1080,2,60 ,0,1,0,3029.0,3499.0,3264.0,"(2023, 6, 10)",https://www.zap.co.il/model.aspx?modelid=1194952,2023,,,,
  Asus Vivobook 15 X1504ZA-NJ198W ,Asus,0,0,1.7,8.0,3.3,12.0,4,512 ,1,15.6 ,1920x1080,2,60 ,0,1,0,2556.0,2690.0,2623.0,"(2023, 6, 10)",https://www.zap.co.il/model.aspx?modelid=1193080,2022,,,,
  Asus Vivobook 15 X1504VA-BQ150 ,Asus,0,1,1.7,8.0,3.4,13.0,4,512 ,1,15.6 ,1920x1080,3,60 ,0,1,0,2485.0,2790.0,2637.5,"(2023, 6, 10)",https://www.zap.co.il/model.aspx?modelid=1193079,2022,,,,
  Asus VivoBook 15 X1504VA-BQ135W ,Asus,0,0,1.7,8.0,3.3,13.0,4,256 ,1,15.6 ,1920x1080,1,60 ,0,1,0,2432.0,2729.0,2580.5,"(2023, 6, 10)",https://www.zap.co.il/model.aspx?modelid=1193042,2022,,,,
  Asus VivoBook Pro 14 OLED M3401QC-KM033W ,Asus,0,1,1.45,16.0,3.2,4.0,4,1000 ,1,14 ,2880X1800,2,60 ,0,1,1,4239.0,5319.0,4779.0,"(2023, 6, 10)",https://www.zap.co.il/model.aspx?modelid=1142583,2022,,,,
  Asus Vivobook 16X X1603ZA-MB027W ,Asus,0,1,1.88,16.0,3.3,12.0,4,512 ,1,16 ,1920x1200,2,60 ,0,1,0,3288.0,3420.0,3354.0,"(2023, 6, 10)",https://www.zap.co.il/model.aspx?modelid=1171209,2022,,,,
  Asus Vivobook 13 Slate OLED T3300KA-LQ029W ,Asus,0,0,0.78,8.0,1.1,6.0,4,256 ,1,13.3 ,1920x1080,1,60 ,1,1,0,2714.0,2999.0,2856.5,"(2023, 6, 10)",https://www.zap.co.il/model.aspx?modelid=1138770,2023,,,,
  Asus ROG Zephyrus M16 GU603ZX-K8031W ,Asus,1,0,1.9,32.0,3.8,12.0,5,2000 ,1,16 ,2560x1600,1,60 ,0,1,1,13018.0,16353.0,14685.5,"(2023, 6, 10)",https://www.zap.co.il/model.aspx?modelid=1142301,2022,,,,
  Asus ROG Strix G15 G513RW-HQ214 ,Asus,1,0,2.3,32.0,4.9,5.0,5,1000 ,1,15.6 ,2560x1440,2,165 ,0,1,0,8522.0,11400.0,9961.0,"(2023, 6, 10)",https://www.zap.co.il/model.aspx?modelid=1170371,2022,,,,
  Asus ExpertBook B1 B1500CEAE-BQ2968 ,Asus,0,0,1.73,16.0,2.4,11.0,4,512 ,1,15.6 ,1920x1080,1,60 ,0,1,1,2471.0,3299.0,2885.0,"(2023, 6, 10)",https://www.zap.co.il/model.aspx?modelid=1149017,2022,,,,
  Asus Vivobook 15 X1504VA-BQ145 ,Asus,0,1,1.7,8.0,3.4,13.0,4,512 ,1,15.6 ,1920x1080,3,60 ,0,1,0,2485.0,2790.0,2637.5,"(2023, 6, 10)",https://www.zap.co.il/model.aspx?modelid=1193078,2022,,,,
  Asus TUF Gaming F15 FX507VV4-LP060 ,Asus,1,1,2.2,16.0,3.7,13.0,4,1000 ,1,15.6 ,1920x1080,2,,0,1,0,6389.0,7187.0,6788.0,"(2023, 6, 10)",https://www.zap.co.il/model.aspx?modelid=1191621,2022,,,,
  Asus VivoBook 15 X1504VA-BQ134W ,Asus,0,1,1.7,8.0,3.3,13.0,4,512 ,1,15.6 ,1920x1080,2,60 ,0,1,0,2489.0,2786.0,2637.5,"(2023, 6, 10)",https://www.zap.co.il/model.aspx?modelid=1193043,2023,,,,
  Asus VivoBook Pro N7400PC-KM024W ,Asus,0,1,1.45,8.0,3.1,11.0,4,512 ,1,14 ,2880X1800,2,60 ,0,1,1,3440.0,4228.0,3834.0,"(2023, 6, 10)",https://www.zap.co.il/model.aspx?modelid=1138582,2022,,,,
  Asus TUF Gaming F17 FX707ZM-KH088 ,Asus,1,1,2.6,16.0,4.7,12.0,5,1000 ,1,17.3 ,1920x1080,2,,0,1,1,5353.0,5590.0,5471.5,"(2023, 6, 10)",https://www.zap.co.il/model.aspx?modelid=1183117,2022,,,,
  Asus ROG Zephyrus G15 GA503RS-HQ012 ,Asus,1,0,1.9,32.0,4.9,5.0,5,1000 ,1,15.6 ,2560x1440,1,,0,1,0,9865.0,12905.0,11385.0,"(2023, 6, 10)",https://www.zap.co.il/model.aspx?modelid=1160291,2022,,,,
  Asus Vivobook 15 X1504VA-BQ139W ,Asus,0,1,1.7,16.0,3.7,13.0,4,1000 ,1,15.6 ,1920x1080,2,60 ,0,1,0,3768.0,4244.0,4006.0,"(2023, 6, 10)",https://www.zap.co.il/model.aspx?modelid=1193088,2022,,,,
  Asus Vivobook S 14 Flip OLED TP3402ZA-KN281 ,Asus,0,1,1.5,16.0,4.7,12.0,4,1000 ,1,"14.1 , 14 ",2880X1800,3,60 ,1,1,1,4183.0,4998.0,4590.5,"(2023, 6, 10)",https://www.zap.co.il/model.aspx?modelid=1182802,2022,,,,
  Asus TUF Dash F15 FX517ZM-HN114W ,Asus,1,1,2.0,16.0,2.3,12.0,4,1000 ,1,15.6 ,1920x1080,2,,0,1,0,5543.0,6696.0,6119.5,"(2023, 6, 10)",https://www.zap.co.il/model.aspx?modelid=1152357,2023,,,,
  Asus ROG Strix G15 G513RW-HQ215 ,Asus,1,0,2.3,16.0,4.9,5.0,5,1000 ,1,15.6 ,2560x1440,2,165 ,0,1,0,8599.0,10897.0,9748.0,"(2023, 6, 10)",https://www.zap.co.il/model.aspx?modelid=1160289,2022,,,,
  Asus Vivobook Pro 15 OLED K6502HC-MA005W ,Asus,0,0,1.8,16.0,2.3,11.0,4,1000 ,1,15.6 ,2880x1620,1,60 ,0,1,0,5177.0,6402.0,5789.5,"(2023, 6, 10)",https://www.zap.co.il/model.aspx?modelid=1177644,2022,,,,
  Asus ExpertBook B1 B1500CEAE-BQ3145X ,Asus,0,1,1.73,8.0,2.4,11.0,4,512 ,1,15.6 ,1920x1080,2,60 ,0,1,1,3588.0,3777.0,3682.5,"(2023, 6, 10)",https://www.zap.co.il/model.aspx?modelid=1149649,2023,,,,
  Asus Vivobook Pro 14 OLED M3401QC-KM051W ,Asus,0,0,1.4,16.0,3.2,4.0,4,512 ,1,14 ,2880X1800,2,90 ,0,1,1,3789.0,5449.0,4619.0,"(2023, 6, 10)",https://www.zap.co.il/model.aspx?modelid=1146954,2022,,,,
  Asus ROG Strix G15 G513RW-HQ212W ,Asus,1,1,2.3,32.0,4.9,5.0,5,1000 ,1,15.6 ,2560x1440,3,,0,1,0,9649.0,11589.0,10619.0,"(2023, 6, 10)",https://www.zap.co.il/model.aspx?modelid=1164737,2022,,,,
  Asus TUF Gaming F15 FX507ZM-HN009W ,Asus,1,1,2.2,16.0,3.5,12.0,5,512 ,1,15.6 ,1920x1080,2,,0,1,0,5750.0,7356.0,6553.0,"(2023, 6, 10)",https://www.zap.co.il/model.aspx?modelid=1178543,2022,,,,
  Asus Zenbook 14X OLED UX5401EA-L7102W ,Asus,0,1,1.4,16.0,2.4,11.0,4,512 ,1,14 ,2880X1800,2,60 ,0,1,1,4288.0,4599.0,4443.5,"(2023, 6, 10)",https://www.zap.co.il/model.aspx?modelid=1157349,2022,,,,
  Asus Zenbook 14X UX5401EA-KN159W ,Asus,0,0,1.4,16.0,2.4,11.0,4,512 ,1,14 ,2880X1800,1,60 ,1,1,1,3890.0,5021.0,4455.5,"(2023, 6, 10)",https://www.zap.co.il/model.aspx?modelid=1137485,2022,,,,
  Asus Vivobook 15X OLED K3504VA-MA106 ,Asus,0,0,1.6,8.0,3.4,13.0,3,1000 ,1,15.6 ,2880x1620,,120 ,0,1,0,3190.0,3699.0,3444.5,"(2023, 6, 10)",https://www.zap.co.il/model.aspx?modelid=1195145,2023,,,,
  Asus VivoBook 15 X1504VA-BQ144 ,Asus,0,1,1.7,8.0,3.3,13.0,4,512 ,1,15.6 ,1920x1080,2,60 ,0,1,0,2086.0,2334.0,2210.0,"(2023, 6, 10)",https://www.zap.co.il/model.aspx?modelid=1193038,2022,,,,
  Asus ExpertBook B1 B1500CEAE-BQ2971X ,Asus,0,1,1.73,16.0,2.8,11.0,4,512 ,1,15.6 ,1920x1080,2,60 ,0,1,1,3998.0,4392.0,4195.0,"(2023, 6, 10)",https://www.zap.co.il/model.aspx?modelid=1149027,2022,,,,
  Asus TUF Gaming F17 FX707ZR-HX023W ,Asus,1,1,2.6,16.0,3.5,12.0,5,1000 ,1,17.3 ,לא זמין,3,,0,1,0,7125.0,8569.0,7847.0,"(2023, 6, 10)",https://www.zap.co.il/model.aspx?modelid=1176393,2022,,,,
  Asus Vivobook 15 X1504VA-BQ140 ,Asus,0,1,1.7,16.0,3.7,13.0,4,1000 ,1,15.6 ,1920x1080,2,60 ,0,1,0,3287.0,3677.0,3482.0,"(2023, 6, 10)",https://www.zap.co.il/model.aspx?modelid=1193084,2022,,,,
  Asus VivoBook 15 X1504VA-BQ008 ,Asus,0,1,1.7,8.0,3.3,13.0,4,256 ,1,15.6 ,1920x1080,2,60 ,0,1,0,2043.0,2286.0,2164.5,"(2023, 6, 10)",https://www.zap.co.il/model.aspx?modelid=1193072,2022,,,,
  Asus VivoBook 15 X1500EA-BQ2284W ,Asus,0,1,1.8,8.0,3.0,11.0,4,256 ,1,15.6 ,1920x1080,2,60 ,0,1,0,1754.0,2161.0,1957.5,"(2023, 6, 10)",https://www.zap.co.il/model.aspx?modelid=1166884,2023,,,,
  Asus VivoBook 15 X1504VA-BQ007 ,Asus,0,1,1.7,8.0,3.3,13.0,4,256 ,1,15.6 ,1920x1080,1,60 ,0,1,0,2173.0,2290.0,2231.5,"(2023, 6, 10)",https://www.zap.co.il/model.aspx?modelid=1193071,2022,,,,
  Asus VivoBook 15 X1504VA-BQ143 ,Asus,0,1,1.7,8.0,3.3,13.0,4,512 ,1,15.6 ,1920x1080,2,60 ,0,1,0,2086.0,2334.0,2210.0,"(2023, 6, 10)",https://www.zap.co.il/model.aspx?modelid=1193073,2022,,,,
  Asus VivoBook 15 X1504VA-BQ151 ,Asus,0,0,1.7,8.0,3.3,13.0,4,512 ,1,15.6 ,1920x1080,2,60 ,0,1,0,2090.0,2339.0,2214.5,"(2023, 6, 10)",https://www.zap.co.il/model.aspx?modelid=1193075,2022,,,,
  Asus VivoBook X1400EA-EB1630 ,Asus,0,1,1.55,16.0,2.8,11.0,4,512 ,1,14 ,1920x1080,2,60 ,0,1,0,1898.0,2479.0,2188.5,"(2023, 6, 10)",https://www.zap.co.il/model.aspx?modelid=1176391,2022,,,,
  Asus VivoBook 15 X1504ZA-NJ103W ,Asus,0,0,1.7,8.0,3.3,12.0,4,256 ,1,15.6 ,1920x1080,2,60 ,0,1,0,2230.0,2588.0,2409.0,"(2023, 6, 10)",https://www.zap.co.il/model.aspx?modelid=1193039,2022,,,,
  Asus X1404ZA-NK100W ,Asus,0,1,1.4,16.0,3.5,12.0,4,512 ,1,14 ,1920x1080,2,60 ,0,1,0,3014.0,3690.0,3352.0,"(2023, 6, 10)",https://www.zap.co.il/model.aspx?modelid=1191219,2023,,,,
  Asus Vivobook 14 X1404VA-EB128W ,Asus,0,1,1.4,8.0,3.4,13.0,3,512 ,1,14 ,1920x1080,2,60 ,0,1,0,3334.0,3399.0,3366.5,"(2023, 6, 10)",https://www.zap.co.il/model.aspx?modelid=1195143,2022,,,,
  Asus ROG Strix G16 G614JV-N4104 ,Asus,1,1,2.5,32.0,4.0,13.0,5,1000 ,1,16 ,2560x1600,2,240 ,0,1,0,8155.0,9565.0,8860.0,"(2023, 6, 10)",https://www.zap.co.il/model.aspx?modelid=1186822,2022,,,,
  Asus TUF Gaming F15 FX507VU4-LP075 ,Asus,1,0,2.2,32.0,4.1,13.0,4,1000 ,1,15.6 ,1920x1080,1,,0,1,0,6460.0,6839.0,6649.5,"(2023, 6, 10)",https://www.zap.co.il/model.aspx?modelid=1191518,2022,,,,
  Asus VivoBook 15 X1500EP-BQ587 ,Asus,0,1,1.8,8.0,2.4,11.0,4,512 ,1,15.6 ,1920x1080,2,60 ,0,1,0,2183.0,2516.0,2349.5,"(2023, 6, 10)",https://www.zap.co.il/model.aspx?modelid=1166887,2022,,,,
  Asus ROG Strix G16 G614JU-N4174W ,Asus,1,1,2.5,32.0,3.6,13.0,5,1000 ,1,16 ,2560x1600,2,240 ,0,1,0,7786.0,8670.0,8228.0,"(2023, 6, 10)",https://www.zap.co.il/model.aspx?modelid=1189423,2023,,,,
  Asus ZenBook Duo 14 UX482EGR-HY415X ,Asus,0,1,1.62,32.0,2.9,11.0,4,1000 ,1,14 ,1920x1080,2,60 ,1,1,1,5500.0,8029.0,6764.5,"(2023, 6, 10)",https://www.zap.co.il/model.aspx?modelid=1143607,2022,,,,
  Asus TUF Gaming F15 FX507VV4-LP061 ,Asus,1,1,2.2,16.0,3.7,13.0,4,1000 ,1,15.6 ,1920x1080,3,,0,1,0,6373.0,7178.0,6775.5,"(2023, 6, 10)",https://www.zap.co.il/model.aspx?modelid=1191543,2022,,,,
  Asus ExpertBook B5 B5302FEA-LF1053X ,Asus,0,1,1.3,16.0,2.4,11.0,4,512 ,1,13.3 ,1920x1080,2,60 ,1,1,1,4789.0,5955.0,5372.0,"(2023, 6, 10)",https://www.zap.co.il/model.aspx?modelid=1149038,2022,,,,
  Asus ROG Strix G15 G513RW-HQ214W ,Asus,1,1,2.3,32.0,4.9,5.0,5,1000 ,1,15.6 ,2560x1440,3,165 ,0,1,0,9467.0,12103.0,10785.0,"(2023, 6, 10)",https://www.zap.co.il/model.aspx?modelid=1170370,2022,,,,
  Asus Zenbook Pro 15 OLED UM535QE-KY339X ,Asus,0,1,,32.0,3.3,4.0,4,1000 ,1,15.6 ,1920x1080,3,60 ,1,1,1,7423.0,8180.0,7801.5,"(2023, 6, 10)",https://www.zap.co.il/model.aspx?modelid=1184015,2022,,,,
  Asus Zenbook Pro 14 OLED UX6404VI-P1046W ,Asus,0,0,1.65,48.0,4.1,13.0,5,2000 ,1,14.5 ,2880X1800,2,,1,1,1,11975.0,13759.0,12867.0,"(2023, 6, 10)",https://www.zap.co.il/model.aspx?modelid=1190554,2023,,,,
  Asus VivoBook 14 X1404ZA-NK088W ,Asus,0,0,1.4,8.0,3.3,12.0,4,512 ,1,14 ,1920x1080,2,60 ,0,1,0,2676.0,2844.0,2760.0,"(2023, 6, 10)",https://www.zap.co.il/model.aspx?modelid=1186336,2022,,,,
  Asus VivoBook 15 X1500EA-BQ2285W ,Asus,0,1,1.8,8.0,2.4,11.0,4,256 ,1,15.6 ,1920x1080,2,60 ,0,1,0,2178.0,2459.0,2318.5,"(2023, 6, 10)",https://www.zap.co.il/model.aspx?modelid=1166889,2022,,,,
  Asus ExpertBook B9 B9400CBA-KC0301X ,Asus,0,0,1.01,32.0,3.5,12.0,5,1000 ,1,14 ,1920x1080,1,60 ,0,1,1,7981.0,9777.0,8879.0,"(2023, 6, 10)",https://www.zap.co.il/model.aspx?modelid=1184661,2022,,,,
  Asus ZenBook 14 UX435EG-AI526W ,Asus,0,1,1.29,16.0,2.4,11.0,4,512 ,1,14 ,1920x1080,3,60 ,1,1,1,3290.0,5330.0,4310.0,"(2023, 6, 10)",https://www.zap.co.il/model.aspx?modelid=1146955,2022,,,,
  Asus ExpertBook B1 B1500CEPE-EJ0439 ,Asus,0,0,1.73,16.0,2.4,11.0,4,512 ,1,15.6 ,1920x1080,2,60 ,0,1,1,2390.0,2999.0,2694.5,"(2023, 6, 10)",https://www.zap.co.il/model.aspx?modelid=1145374,2022,,,,
  Asus ROG Zephyrus G15 GA503RS-HQ012W ,Asus,1,1,1.9,32.0,4.9,5.0,5,1000 ,1,15.6 ,לא זמין,3,,0,1,1,10954.0,14854.0,12904.0,"(2023, 6, 10)",https://www.zap.co.il/model.aspx?modelid=1171437,2023,,,,
  Asus Vivobook 14 X1404VA-EB127W ,Asus,0,1,1.4,8.0,3.7,13.0,3,512 ,1,14 ,1920x1080,2,60 ,0,1,0,3902.0,3999.0,3950.5,"(2023, 6, 10)",https://www.zap.co.il/model.aspx?modelid=1195147,2022,,,,
  Asus VivoBook 15 X1500EP-BQ588 ,Asus,0,0,1.8,8.0,2.4,11.0,4,1000 ,1,15.6 ,1920x1080,2,60 ,0,1,0,2167.0,2600.0,2383.5,"(2023, 6, 10)",https://www.zap.co.il/model.aspx?modelid=1166892,2022,,,,
  Asus Vivobook 15X OLED K3504VA-MA033W ,Asus,0,0,1.6,16.0,3.4,13.0,4,1000 ,1,15.6 ,2880x1620,2,120 ,0,1,0,3571.0,3869.0,3720.0,"(2023, 6, 10)",https://www.zap.co.il/model.aspx?modelid=1194289,2022,,,,
  Asus ROG Flow X16 GV601RE-M6032W ,Asus,1,1,,16.0,4.7,5.0,5,1000 ,1,16 ,2560x1600,2,,1,1,1,6390.0,9490.0,7940.0,"(2023, 6, 10)",https://www.zap.co.il/model.aspx?modelid=1161914,2022,,,,
  Asus ExpertBook B1 B1500CEAE-BQ3089X ,Asus,0,0,1.73,8.0,2.4,11.0,4,512 ,1,15.6 ,1920x1080,2,60 ,0,1,0,3011.0,3449.0,3230.0,"(2023, 6, 10)",https://www.zap.co.il/model.aspx?modelid=1191951,2022,,,,
  Asus ExpertBook B5 B5302CEA-KG0812 ,Asus,0,1,1.2,16.0,2.8,11.0,4,512 ,1,13.3 ,1920x1080,2,60 ,0,1,1,4333.0,4959.0,4646.0,"(2023, 6, 10)",https://www.zap.co.il/model.aspx?modelid=1149655,2023,,,,
  Asus VivoBook 15 X1500EP-BQ521W ,Asus,0,1,1.8,16.0,2.4,11.0,4,512 ,1,15.6 ,1920x1080,2,60 ,0,1,0,2779.0,3192.0,2985.5,"(2023, 6, 10)",https://www.zap.co.il/model.aspx?modelid=1166898,2022,,,,
  Asus Vivobook 15X OLED K3504VA-MA057W ,Asus,0,1,,16.0,3.7,13.0,4,1000 ,1,15.6 ,2880x1620,2,120 ,0,1,1,4099.0,4499.0,4299.0,"(2023, 6, 10)",https://www.zap.co.il/model.aspx?modelid=1193089,2022,,,,
  Asus VivoBook 14 X1404ZA-NK090W ,Asus,0,0,1.4,16.0,3.5,12.0,4,512 ,1,14 ,1920x1080,2,60 ,0,1,0,3183.0,3690.0,3436.5,"(2023, 6, 10)",https://www.zap.co.il/model.aspx?modelid=1186333,2022,,,,
  Asus Vivobook 14 X1404VA-EB129 ,Asus,0,1,1.4,8.0,3.3,13.0,3,256 ,1,14 ,1920x1080,2,60 ,0,1,0,2185.0,2460.0,2322.5,"(2023, 6, 10)",https://www.zap.co.il/model.aspx?modelid=1194719,2022,,,,
  Asus Vivobook 14 X1404VA-EB130 ,Asus,0,1,1.4,8.0,3.3,13.0,3,512 ,1,14 ,1920x1080,1,60 ,0,1,0,2243.0,2530.0,2386.5,"(2023, 6, 10)",https://www.zap.co.il/model.aspx?modelid=1194720,2023,,,,
  Asus Vivobook 15 X1502ZA-E8812W ,Asus,0,0,1.7,8.0,3.5,12.0,4,512 ,1,15.6 ,לא זמין,1,,0,1,0,3278.0,4461.0,3869.5,"(2023, 6, 10)",https://www.zap.co.il/model.aspx?modelid=1174181,2022,,,,
  Asus TUF Gaming F15 FX507ZC4-HN087W ,Asus,1,1,2.2,16.0,3.3,12.0,4,512 ,1,15.6 ,1920x1080,1,,0,1,0,3989.0,4421.0,4205.0,"(2023, 6, 10)",https://www.zap.co.il/model.aspx?modelid=1193867,2022,,,,
  Asus ExpertBook B5 B5302FEA-LF1077X ,Asus,0,1,1.3,16.0,2.8,11.0,4,512 ,1,13.3 ,1920x1080,3,60 ,1,1,1,5435.0,6250.0,5842.5,"(2023, 6, 10)",https://www.zap.co.il/model.aspx?modelid=1149658,2022,,,,
  Asus ExpertBook B9 B9400CBA-KC0209X ,Asus,0,1,1.01,16.0,3.5,,5,512 ,1,14 ,1920x1080,1,60 ,0,1,1,6998.0,7748.0,7373.0,"(2023, 6, 10)",https://www.zap.co.il/model.aspx?modelid=1175071,2022,,,,
  Asus ROG Zephyrus G15 GA503RS-HQ011 ,Asus,1,1,1.9,32.0,4.9,5.0,5,1000 ,1,15.6 ,2560x1440,2,60 ,0,1,1,10613.0,13237.0,11925.0,"(2023, 6, 10)",https://www.zap.co.il/model.aspx?modelid=1167035,2022,,,,
  Asus VivoBook Pro 14 M3401QC-KM030W ,Asus,0,1,1.45,16.0,3.2,4.0,4,1000 ,1,14 ,2880X1800,2,60 ,0,1,1,4239.0,4898.0,4568.5,"(2023, 6, 10)",https://www.zap.co.il/model.aspx?modelid=1142247,2023,,,,
  Asus ProArt StudioBook 16 OLED H5600QR-L2106X ,Asus,0,1,2.4,64.0,4.6,4.0,4,1000+1000 ,1,16 ,3840x2400,1,60 ,0,1,1,9967.0,12390.0,11178.5,"(2023, 6, 10)",https://www.zap.co.il/model.aspx?modelid=1156846,2022,,,,
  Asus VivoBook 15 X1500EA-EJ2286 ,Asus,0,1,1.8,8.0,3.0,11.0,4,256 ,1,15.6 ,1920x1080,2,60 ,0,1,0,1514.0,1800.0,1657.0,"(2023, 6, 10)",https://www.zap.co.il/model.aspx?modelid=1166878,2022,,,,
  Asus Vivobook 14 X1404VA-EB126W ,Asus,0,0,1.4,8.0,3.3,13.0,3,512 ,1,14 ,1920x1080,2,60 ,0,1,0,2615.0,2990.0,2802.5,"(2023, 6, 10)",https://www.zap.co.il/model.aspx?modelid=1195142,2022,,,,
  Asus Zenbook 14 UX3402VA-KP145W ,Asus,0,0,1.35,8.0,3.4,13.0,5,1000 ,1,14 ,2560x1440,2,60 ,0,1,1,4580.0,4763.0,4671.5,"(2023, 6, 10)",https://www.zap.co.il/model.aspx?modelid=1185518,2022,,,,
  Asus X515EA-BQ946 ,Asus,0,1,1.8,8.0,3.0,11.0,4,512 ,1,15.6 ,1920x1080,2,60 ,0,1,0,1683.0,2263.0,1973.0,"(2023, 6, 10)",https://www.zap.co.il/model.aspx?modelid=1132492,2022,,,,
  Asus ZenBook 14 OLED UX3404VA-M9024W ,Asus,0,0,1.56,16.0,3.7,13.0,5,1000 ,1,14.5 ,2880X1800,1,120 ,0,1,1,6161.0,6339.0,6250.0,"(2023, 6, 10)",https://www.zap.co.il/model.aspx?modelid=1194953,2023,,,,
